,qID,qText,qSpan,speaker,addressee,qType,refExp,menTexts,menSpans,menEnts,speakerGender,dialogueTurn,speakerType,novel,startParaID,endParaID,startChapID,endChapID,speakerID,startByte,endByte,addresse
459,Q459,"Thank you for speaking with us, Ms. Bennett,","[89934, 89978]",Dana,"['Sam', 'Cherish']",Explicit,"Dana said,",[],[],[],she/her,,major,,,,7,7,0,89934,89978,
460,Q460,Let us know if you think of anything else.,"[90057, 90099]",Dana,"['Sam', 'Cherish']",Explicit,"Dana said,",[],[],[],she/her,,major,,,,7,7,0,90057,90099,
461,Q461,Of course. Please…just find out what happened to my granddaughter. She didn't deserve this.,"[90103, 90194]",Cherish,"['Dana', 'Sam']",Implicit,,[],[],[],she/her,,intermediate,,,,7,7,16,90103,90194,
462,Q462,"We will, ma'am,","[90276, 90291]",Sam,"['Dana', 'Cherish']",Explicit,Sam said.,[],[],[],he/him/his,,major,,,,7,7,1,90276,90291,
463,Q463,We will.,"[90304, 90312]",Sam,"['Dana', 'Cherish']",Explicit,Sam said.,[],[],[],he/him/his,,major,,,,7,7,1,90304,90312,
464,Q464,Looking up Eichmann's address?,"[90452, 90482]",Dana,['Sam'],Explicit,Dana asked.,[],[],[],she/her,,major,,,,7,7,0,90452,90482,
465,Q465,"I was, yeah.","[90498, 90510]",Sam,['Dana'],Explicit,Sam trailed off.,[],[],[],he/him/his,,major,,,,7,7,1,90498,90510,
466,Q466,"Go on, spill the beans,","[90602, 90625]",Dana,['Sam'],Anaphoric,she said.,[],[],[],she/her,,major,,,,7,7,0,90602,90625,
467,Q467,"Looks like Eichmann was active on social media,","[90639, 90686]",Sam,['Dana'],Explicit,Sam said.,[],[],[],he/him/his,,major,,,,7,7,1,90639,90686,
468,Q468,"And vocal, too. Got into a number of heated political arguments. Want to guess the name of one of the people he argued with most?","[90699, 90828]",Sam,['Dana'],Explicit,Sam said.,[],[],[],he/him/his,,major,,,,7,7,1,90699,90828,
469,Q469,"Emily Haven,","[90881, 90893]",Dana,['Sam'],Anaphoric,she said.,[],[],[],she/her,,major,,,,7,7,0,90881,90893,
470,Q470,"Winner winner, chicken dinner.","[90947, 90977]",Sam,['Dana'],Implicit,,[],[],[],he/him/his,,major,,,,7,7,1,90947,90977,
471,Q471,"He's gotta be home,","[91440, 91459]",Sam,['Dana'],Explicit,Sam said.,[],[],[],he/him/his,,major,,,,8,8,1,91440,91459,
472,Q472,"Someone must be home, anyway.","[91569, 91598]",Sam,['Dana'],Explicit,Sam said.,[],[],[],he/him/his,,major,,,,8,8,1,91569,91598,
473,Q473,"Hey there,","[92316, 92326]",Eichmann's neighbor,"['Dana', 'Sam']",Anaphoric,"he called out,",[],[],[],he/him/his,,minor,,,,8,8,31,92316,92326,
474,Q474,You folks looking for Todd?,"[92378, 92405]",Eichmann's neighbor,"['Dana', 'Sam']",Anaphoric,"he called out,",[],[],[],he/him/his,,minor,,,,8,8,31,92378,92405,
475,Q475,"Yeah, we're just trying to have a word with him.","[92456, 92504]",Sam,"['Dana', ""Eichmann's neighbor""]",Implicit,,[],[],[],he/him/his,,major,,,,8,8,1,92456,92504,
476,Q476,Is he in some sort of trouble?,"[92508, 92538]",Eichmann's neighbor,"['Dana', 'Sam']",Implicit,,[],[],[],he/him/his,,minor,,,,8,8,31,92508,92538,
477,Q477,"No trouble,","[92542, 92553]",Sam,"['Dana', ""Eichmann's neighbor""]",Explicit,Sam said.,[],[],[],he/him/his,,major,,,,8,8,1,92542,92553,
478,Q478,Just need to speak with him about an acquaintance of his. Is he home?,"[92589, 92658]",Sam,"['Dana', ""Eichmann's neighbor""]",Explicit,Sam said.,[],[],[],he/him/his,,major,,,,8,8,1,92589,92658,
479,Q479,"Yes, I imagine so.","[92662, 92680]",Eichmann's neighbor,"['Dana', 'Sam']",Implicit,,[],[],[],he/him/his,,minor,,,,8,8,31,92662,92680,
480,Q480,"Might not be easy getting him to come out, though. He's become quite a recluse. Doesn't talk much to anyone, not even to me, and we used to be close.","[92792, 92941]",Eichmann's neighbor,"['Dana', 'Sam']",Anaphoric,he lowered his voice.,[],[],[],he/him/his,,minor,,,,8,8,31,92792,92941,
481,Q481,Do you know what changed?,"[92965, 92990]",Dana,"['Sam', ""Eichmann's neighbor""]",Implicit,,[],[],[],she/her,,major,,,,8,8,0,92965,92990,
482,Q482,"Honestly, I'm not sure. He's always been a bit eccentric, but it's gotten worse over the past few months. He's become increasingly paranoid, jumping at shadows and the like.","[93057, 93230]",Eichmann's neighbor,"['Dana', 'Sam']",Implicit,,[],[],[],he/him/his,,minor,,,,8,8,31,93057,93230,
483,Q483,Do you think you could get him to talk to us?,"[93234, 93279]",Sam,"['Dana', ""Eichmann's neighbor""]",Explicit,Sam asked.,[],[],[],he/him/his,,major,,,,8,8,1,93234,93279,
484,Q484,"I doubt it. The last time I tried to speak with him, he practically slammed the door in my face.","[93357, 93453]",Eichmann's neighbor,"['Dana', 'Sam']",Implicit,,[],[],[],he/him/his,,minor,,,,8,8,31,93357,93453,
485,Q485,"Look, I'm sorry, but I have to run. My wife's got a doctor's appointment, and I promised her I'd be there.","[93565, 93671]",Eichmann's neighbor,"['Dana', 'Sam']",Implicit,,[],[],[],he/him/his,,minor,,,,8,8,31,93565,93671,
486,Q486,"Thanks, anyway!","[93740, 93755]",Sam,"['Dana', ""Eichmann's neighbor""]",Explicit,"Sam called,",[],[],[],he/him/his,,major,,,,8,8,1,93740,93755,
487,Q487,"That wasn't much help, was it?","[93813, 93843]",Sam,['Dana'],Explicit,"Sam called,",[],[],[],he/him/his,,major,,,,8,8,1,93813,93843,
488,Q488,"We need a new approach,","[93954, 93977]",Dana,['Sam'],Anaphoric,she said.,[],[],[],she/her,,major,,,,8,8,0,93954,93977,
489,Q489,Banging on the door clearly isn't working. Do you have any other ideas?,"[93990, 94061]",Dana,['Sam'],Anaphoric,she said.,[],[],[],she/her,,major,,,,8,8,0,93990,94061,
490,Q490,Kick down the door? Claim we smelled smoke?,"[94079, 94122]",Sam,['Dana'],Implicit,,[],[],[],he/him/his,,major,,,,8,8,1,94079,94122,
491,Q491,"Worth a shot,","[94153, 94166]",Dana,['Dana'],Anaphoric,she muttered to herself.,[],[],[],she/her,,major,,,,8,8,0,94153,94166,
492,Q492,"Todd Eichmann,","[94263, 94277]",Dana,"['Sam', 'Eichmann']",Anaphoric,she said,[],[],[],she/her,,major,,,,8,8,0,94263,94277,
493,Q493,we're with the FBI. We know you're home.,"[94297, 94337]",Dana,"['Sam', 'Eichmann']",Anaphoric,she said,[],[],[],she/her,,major,,,,8,8,0,94297,94337,
494,Q494,What do you want?,"[94665, 94682]",Eichmann,"['Dana', 'Sam']",Anaphoric,"he demanded,",[],[],[],he/him/his,,intermediate,,,,8,8,6,94665,94682,
495,Q495,Why are you here?,"[94735, 94752]",Eichmann,"['Dana', 'Sam']",Anaphoric,"he demanded,",[],[],[],he/him/his,,intermediate,,,,8,8,6,94735,94752,
496,Q496,"Mr. Eichmann, is it?","[94799, 94819]",Dana,"['Sam', 'Eichmann']",Anaphoric,"she asked,",[],[],[],she/her,,major,,,,8,8,0,94799,94819,
497,Q497,Why does the FBI want to know?,"[94823, 94853]",Eichmann,"['Dana', 'Sam']",Implicit,,[],[],[],he/him/his,,intermediate,,,,8,8,6,94823,94853,
498,Q498,We understand that you had a debate with Julia Bennett not long before her death. We'd like to speak with you about it.,"[94857, 94976]",Dana,"['Sam', 'Eichmann']",Implicit,,[],[],[],she/her,,major,,,,8,8,0,94857,94976,
499,Q499,"It was nothing,","[95140, 95155]",Eichmann,"['Dana', 'Sam']",Anaphoric,"he muttered,",[],[],[],he/him/his,,intermediate,,,,8,8,6,95140,95155,
500,Q500,Just a discussion about politics.,"[95212, 95245]",Eichmann,"['Dana', 'Sam']",Anaphoric,"he muttered,",[],[],[],he/him/his,,intermediate,,,,8,8,6,95212,95245,
501,Q501,Really?,"[95249, 95256]",Dana,"['Sam', 'Eichmann']",Explicit,"Dana asked,",[],[],[],she/her,,major,,,,8,8,0,95249,95256,
502,Q502,Our sources mentioned that you made it personal.,"[95347, 95395]",Dana,"['Sam', 'Eichmann']",Explicit,"Dana asked,",[],[],[],she/her,,major,,,,8,8,0,95347,95395,
503,Q503,"I don't know who your sources are,","[95399, 95433]",Eichmann,"['Dana', 'Sam']",Explicit,"Eichmann said,",[],[],[],he/him/his,,intermediate,,,,8,8,6,95399,95433,
504,Q504,"but they're clearly misinformed. I never attacked her personally. We disagreed, sure, but that's what debates are for.","[95471, 95589]",Eichmann,"['Dana', 'Sam']",Explicit,"Eichmann said,",[],[],[],he/him/his,,intermediate,,,,8,8,6,95471,95589,
505,Q505,"How did the debate go, as best you remember it?","[95593, 95640]",Sam,"['Dana', 'Eichmann']",Explicit,Sam asked.,[],[],[],he/him/his,,major,,,,8,8,1,95593,95640,
506,Q506,"Look, I don't have to answer any more of your questions. I want you both off my property, now.","[95721, 95815]",Eichmann,"['Dana', 'Sam']",Explicit,"Eichmann's jaw clenched, and he took a deep breath before saying, ",[],[],[],he/him/his,,intermediate,,,,8,8,6,95721,95815,
507,Q507,"Wait,","[95860, 95865]",Sam,"['Dana', 'Eichmann']",Explicit,"Sam said,",[],[],[],he/him/his,,major,,,,8,8,1,95860,95865,
508,Q508,"Get your foot out of my house,","[95992, 96022]",Eichmann,"['Dana', 'Sam']",Anaphoric,"he said,",[],[],[],he/him/his,,intermediate,,,,8,8,6,95992,96022,
509,Q509,"You might want to reconsider, Mr. Eichmann,","[96064, 96107]",Sam,"['Dana', 'Eichmann']",Explicit,"Sam said,",[],[],[],he/him/his,,major,,,,8,8,1,96064,96107,
510,Q510,"After all, being a person of interest in a double homicide investigation isn't exactly a way to avoid attention.","[96127, 96239]",Sam,"['Dana', 'Eichmann']",Explicit,"Sam said,",[],[],[],he/him/his,,major,,,,8,8,1,96127,96239,
511,Q511,What are you talking about?,"[96269, 96296]",Eichmann,"['Dana', 'Sam']",Implicit,,[],[],[],he/him/his,,intermediate,,,,8,8,6,96269,96296,
512,Q512,"This can go one of two ways, as I see it. Either we can clear things up quickly and go on our way, or you can make this difficult by refusing to talk. Then you'll continue to be a person of interest, and it's only a matter of time before a nosy journalist finds out—I'm sure you can imagine how persistent they can be.","[96393, 96711]",Sam,"['Dana', 'Eichmann']",Implicit,,[],[],[],he/him/his,,major,,,,8,8,1,96393,96711,
513,Q513,"Before you know it, your front lawn will be a media circus. You'll have news vans watching your every move, reporters hounding you for interviews, and your life will be an open book. Is that what you want?","[96739, 96944]",Sam,"['Dana', 'Eichmann']",Implicit,,[],[],[],he/him/his,,major,,,,8,8,1,96739,96944,
514,Q514,"Fine,","[97062, 97067]",Eichmann,"['Dana', 'Sam']",Anaphoric,"he said,",[],[],[],he/him/his,,intermediate,,,,8,8,6,97062,97067,
515,Q515,Come in.,"[97087, 97095]",Eichmann,"['Dana', 'Sam']",Anaphoric,"he said,",[],[],[],he/him/his,,intermediate,,,,8,8,6,97087,97095,
516,Q516,"Okay,","[97531, 97536]",Eichmann,"['Dana', 'Sam']",Anaphoric,"he said,",[],[],[],he/him/his,,intermediate,,,,8,8,6,97531,97536,
517,Q517,What do you want to know?,"[97589, 97614]",Eichmann,"['Dana', 'Sam']",Anaphoric,"he said,",[],[],[],he/him/his,,intermediate,,,,8,8,6,97589,97614,
518,Q518,Let's start with the debate you had with Julia Bennett. What was it about?,"[97698, 97772]",Dana,"['Sam', 'Eichmann']",Implicit,,[],[],[],she/her,,major,,,,8,8,0,97698,97772,
519,Q519,"It was about politics,","[97776, 97798]",Eichmann,"['Dana', 'Sam']",Explicit,Eichmann said,[],[],[],he/him/his,,intermediate,,,,8,8,6,97776,97798,
520,Q520,That's it? You didn't argue about anything in particular?,"[97849, 97906]",Dana,"['Sam', 'Eichmann']",Implicit,,[],[],[],she/her,,major,,,,8,8,0,97849,97906,
521,Q521,"We talked about a lot of things—the Constitution, mainly. She was a big supporter of the document, while I thought it could use some...changes.","[97940, 98083]",Eichmann,"['Dana', 'Sam']",Implicit,,[],[],[],he/him/his,,intermediate,,,,8,8,6,97940,98083,
522,Q522,What kind of changes?,"[98087, 98108]",Sam,"['Dana', 'Eichmann']",Explicit,"Sam asked,",[],[],[],he/him/his,,major,,,,8,8,1,98087,98108,
523,Q523,"Nothing drastic,","[98166, 98182]",Eichmann,"['Dana', 'Sam']",Anaphoric,he said finally.,[],[],[],he/him/his,,intermediate,,,,8,8,6,98166,98182,
524,Q524,"Just some amendments to reflect the current state of our society. Like gun control laws, for example.","[98202, 98303]",Eichmann,"['Dana', 'Sam']",Anaphoric,he said finally.,[],[],[],he/him/his,,intermediate,,,,8,8,6,98202,98303,
525,Q525,And how did Julia respond to your proposals?,"[98307, 98351]",Dana,"['Sam', 'Eichmann']",Explicit,Dana asked.,[],[],[],she/her,,major,,,,8,8,0,98307,98351,
526,Q526,"She didn't agree with me, of course,","[98367, 98403]",Eichmann,"['Dana', 'Sam']",Explicit,Eichmann said,[],[],[],he/him/his,,intermediate,,,,8,8,6,98367,98403,
527,Q527,She was always so...righteous. Thought she knew what was best for everyone.,"[98441, 98516]",Eichmann,"['Dana', 'Sam']",Explicit,Eichmann said,[],[],[],he/him/his,,intermediate,,,,8,8,6,98441,98516,
528,Q528,What do you mean?,"[98520, 98537]",Sam,"['Dana', 'Eichmann']",Explicit,"Sam asked,",[],[],[],he/him/his,,major,,,,8,8,1,98520,98537,
529,Q529,"I don't know. She just had this way of talking down to people, like she was better than them. It got on my nerves, to be honest.","[98571, 98699]",Eichmann,"['Dana', 'Sam']",Implicit,,[],[],[],he/him/his,,intermediate,,,,8,8,6,98571,98699,
530,Q530,And did your conversation turn heated?,"[98739, 98777]",Dana,"['Sam', 'Eichmann']",Implicit,,[],[],[],she/her,,major,,,,8,8,0,98739,98777,
531,Q531,"Yeah, I guess you could say that. We raised our voices a bit. But it wasn't anything serious—just a disagreement.","[98822, 98935]",Eichmann,"['Dana', 'Sam']",Implicit,,[],[],[],he/him/his,,intermediate,,,,8,8,6,98822,98935,
532,Q532,Then why did you send her the photograph?,"[98939, 98980]",Sam,"['Dana', 'Eichmann']",Explicit,"Sam asked,",[],[],[],he/him/his,,major,,,,8,8,1,98939,98980,
533,Q533,"It was supposed to be a peace offering, you know? A way to smooth things over. I would have delivered it in person, but I was in a rush, so I left it in a box on the front step.","[98995, 99172]",Eichmann,"['Dana', 'Sam']",Implicit,,[],[],[],he/him/his,,intermediate,,,,8,8,6,98995,99172,
534,Q534,And did you ever see her again after the debate?,"[99176, 99224]",Dana,"['Sam', 'Eichmann']",Explicit,Dana asked.,[],[],[],she/her,,major,,,,8,8,0,99176,99224,
535,Q535,Nope. That was the last time we spoke.,"[99265, 99303]",Eichmann,"['Dana', 'Sam']",Implicit,,[],[],[],he/him/his,,intermediate,,,,8,8,6,99265,99303,
536,Q536,"I know she was murdered, and I'm guessing from what you said about a 'double homicide' that you're here because there was a second murder. Am I right?","[99342, 99492]",Eichmann,"['Dana', 'Sam']",Implicit,,[],[],[],he/him/his,,intermediate,,,,8,8,6,99342,99492,
537,Q537,"I didn't kill her,","[99633, 99651]",Eichmann,"['Dana', 'Sam']",Anaphoric,he said,[],[],[],he/him/his,,intermediate,,,,8,8,6,99633,99651,
538,Q538,"Where were you that day, since you bring it up?","[99680, 99727]",Sam,"['Dana', 'Eichmann']",Explicit,"Sam asked,",[],[],[],he/him/his,,major,,,,8,8,1,99680,99727,
539,Q539,"Last Wednesday morning, I mean.","[99741, 99772]",Sam,"['Dana', 'Eichmann']",Explicit,"Sam asked,",[],[],[],he/him/his,,major,,,,8,8,1,99741,99772,
540,Q540,"I was...I was at home,","[99776, 99798]",Eichmann,"['Dana', 'Sam']",Anaphoric,he said,[],[],[],he/him/his,,intermediate,,,,8,8,6,99776,99798,
541,Q541,"I had a deadline for a project I was working on, so I didn't leave the house all day.","[99839, 99924]",Eichmann,"['Dana', 'Sam']",Anaphoric,he said,[],[],[],he/him/his,,intermediate,,,,8,8,6,99839,99924,
542,Q542,What were you working on?,"[99928, 99953]",Dana,"['Sam', 'Eichmann']",Explicit,Dana asked.,[],[],[],she/her,,major,,,,8,8,0,99928,99953,
543,Q543,"I'm a technical writer,","[99969, 99992]",Eichmann,"['Dana', 'Sam']",Explicit,Eichmann said,[],[],[],he/him/his,,intermediate,,,,8,8,6,99969,99992,
544,Q544,Just some dry software manuals. Nothing exciting.,"[100023, 100072]",Eichmann,"['Dana', 'Sam']",Explicit,Eichmann said,[],[],[],he/him/his,,intermediate,,,,8,8,6,100023,100072,
545,Q545,And you were here all morning?,"[100076, 100106]",Sam,"['Dana', 'Eichmann']",Explicit,"Sam asked,",[],[],[],he/him/his,,major,,,,8,8,1,100076,100106,
546,Q546,"My activity is tracked—every click of the mouse, every key I type. You can ask my boss about it.","[100138, 100234]",Eichmann,"['Dana', 'Sam']",Implicit,,[],[],[],he/him/his,,intermediate,,,,8,8,6,100138,100234,
547,Q547,We'll do that.,"[100238, 100252]",_unknowable,[],,,[],[],[],he/him/his,,minor,,,,8,8,43,100238,100252,
548,Q548,"We noticed you seem very active on social media,","[100477, 100525]",Dana,"['Sam', 'Eichmann']",Explicit,Dana said.,[],[],[],she/her,,major,,,,8,8,0,100477,100525,
549,Q549,"There was one person in particular, a woman named Emily Haven, whom you seemed to have a number of…conversations with.","[100539, 100657]",Dana,"['Sam', 'Eichmann']",Explicit,Dana said.,[],[],[],she/her,,major,,,,8,8,0,100539,100657,
550,Q550,"Heated conversations,","[100661, 100682]",Sam,"['Dana', 'Eichmann']",Explicit,Sam added.,[],[],[],he/him/his,,major,,,,8,8,1,100661,100682,
551,Q551,And?,"[100697, 100701]",Eichmann,"['Dana', 'Sam']",Explicit,"Eichmann asked,",[],[],[],he/him/his,,intermediate,,,,8,8,6,100697,100701,
552,Q552,Did you know her personally?,"[100738, 100766]",Dana,"['Sam', 'Eichmann']",Explicit,Dana asked.,[],[],[],she/her,,major,,,,8,8,0,100738,100766,
553,Q553,"Ever meet her, talk with her face-to-face?","[100781, 100823]",Dana,"['Sam', 'Eichmann']",Explicit,Dana asked.,[],[],[],she/her,,major,,,,8,8,0,100781,100823,
554,Q554,"I don't even recognize the name, but I believe you if you say it. That's the nature of social media, isn't it? You spend half your time talking to a bunch of people you'd never even exchange two words with in person?","[100852, 101068]",Eichmann,"['Dana', 'Sam']",Implicit,,[],[],[],he/him/his,,intermediate,,,,8,8,6,100852,101068,
555,Q555,"Where were you this morning, Mr. Eichmann?","[101072, 101114]",Dana,"['Sam', 'Eichmann']",Implicit,,[],[],[],she/her,,major,,,,8,8,0,101072,101114,
