source,idColName,iden,text,startByte,endByte,pdncID
booknlp,COREF,55,I,100197,100198,6
booknlp,COREF,33,You,100205,100208,0
booknlp,COREF,55,my,100217,100219,6
exp,exp_name,dana,Dana,100255,100259,0
exp,exp_name,sam,Sam,100284,100287,1
exp,exp_name,eichmann,Eichmann,100315,100323,6
booknlp,COREF,32,Julia,100336,100341,20
booknlp,COREF,33,She,100400,100403,0
booknlp,COREF,55,you,100488,100491,6
exp,exp_name,dana,Dana,100527,100531,0
exp,exp_name,emily haven,Emily Haven,100589,100600,2
booknlp,COREF,55,you,100607,100610,6
exp,exp_name,sam,Sam,100684,100687,1
exp,exp_name,eichmann,Eichmann,100703,100711,6
booknlp,COREF,55,you,100742,100745,6
booknlp,COREF,31,her,100751,100754,2
exp,exp_name,dana,Dana,100768,100772,0
booknlp,COREF,31,her,100791,100794,2
booknlp,COREF,31,her,100806,100809,2
exp,exp_name,eichmann,Eichmann,100826,100834,6
booknlp,COREF,55,his,100841,100844,6
booknlp,COREF,55,I,100852,100853,6
booknlp,COREF,55,I,100889,100890,6
booknlp,COREF,55,you,100899,100902,6
booknlp,COREF,55,you,100906,100909,6
booknlp,COREF,55,You,100963,100966,6
booknlp,COREF,55,your,100978,100982,6
booknlp,COREF,55,you,101017,101020,6
booknlp,COREF,55,you,101083,101086,6
exp,exp_name,mr. eichmann,Mr. Eichmann,101101,101113,6
exp,exp_name,eichmann,Eichmann,101117,101125,6
booknlp,COREF,55,I,101171,101172,6
booknlp,COREF,33,You,101216,101219,0
booknlp,COREF,33,you,101237,101240,0
booknlp,COREF,55,my,101271,101273,6
booknlp,COREF,55,you,101296,101299,6
exp,exp_name,mr. eichmann,Mr. Eichmann,101301,101313,6
exp,exp_name,dana,Dana,101316,101320,0
booknlp,COREF,55,his,101358,101361,6
booknlp,COREF,33,she,101380,101383,0
booknlp,COREF,33,I,101421,101422,0
booknlp,COREF,55,you,101431,101434,6
booknlp,COREF,55,Your,101462,101466,6
booknlp,COREF,55,you,101486,101489,6
exp,exp_name,eichmann,Eichmann,101524,101532,6
booknlp,COREF,55,his,101556,101559,6
booknlp,COREF,55,his,101582,101585,6
booknlp,COREF,55,he,101674,101676,6
booknlp,COREF,55,I,101704,101705,6
booknlp,COREF,55,I've,101708,101712,6
booknlp,COREF,55,I,101758,101759,6
booknlp,COREF,55,my,101820,101822,6
booknlp,COREF,55,He,101881,101883,6
booknlp,COREF,55,his,101890,101893,6
booknlp,COREF,55,his,101910,101913,6
booknlp,COREF,55,I,101941,101942,6
booknlp,COREF,55,my,101951,101953,6
exp,exp_name,dana,Dana,102004,102008,0
booknlp,COREF,55,him,102026,102029,6
booknlp,COREF,33,She,102039,102042,0
booknlp,COREF,55,he,102062,102064,6
exp,exp_name,mr. eichmann,Mr. Eichmann,102099,102111,6
booknlp,COREF,33,she,102114,102117,0
booknlp,COREF,33,I,102125,102126,0
booknlp,COREF,55,you,102156,102159,6
booknlp,COREF,55,your,102164,102168,6
exp,exp_name,eichmann,Eichmann,102177,102185,6
booknlp,COREF,55,I,102225,102226,6
booknlp,COREF,33,you,102232,102235,0
booknlp,COREF,55,he,102261,102263,6
booknlp,COREF,55,his,102271,102274,6
exp,exp_name,dana,Dana,102293,102297,0
exp,exp_name,sam,Sam,102302,102305,1
exp,exp_name,dana,Dana,102420,102424,0
booknlp,COREF,33,she,102486,102489,0
booknlp,COREF,33,her,102504,102507,0
booknlp,COREF,33,You,102516,102519,0
exp,exp_name,sam,Sam,102533,102536,1
booknlp,COREF,55,he,102560,102562,6
booknlp,COREF,32,Julia,102600,102605,20
booknlp,COREF,55,he,102622,102624,6
exp,exp_name,dana,Dana,102647,102651,0
exp,exp_name,sam,Sam,102691,102694,1
booknlp,COREF,33,She,102762,102765,0
booknlp,COREF,33,I,102832,102833,0
exp,exp_name,todd eichmann,Todd Eichmann,102863,102876,6
exp,exp_name,the man,the man,103022,103029,3
booknlp,COREF,37,I,103061,103062,1
exp,exp_name,sam,Sam,103071,103074,1
booknlp,COREF,37,his,103081,103084,1
exp,exp_name,blaze,blaze,103197,103202,0
booknlp,COREF,37,I,103215,103216,1
exp,exp_name,dana,Dana,103306,103310,0
exp,exp_name,sam,Sam,103334,103337,1
booknlp,COREF,37,he,103341,103343,1
booknlp,COREF,37,his,103387,103390,1
booknlp,COREF,37,him,103407,103410,1
booknlp,COREF,33,She,103412,103415,0
booknlp,COREF,33,her,103423,103426,0
booknlp,COREF,33,her,103440,103443,0
booknlp,COREF,33,she,103472,103475,0
exp,exp_name,dana,Dana,103500,103504,0
booknlp,COREF,33,her,103554,103557,0
booknlp,COREF,33,she,103559,103562,0
booknlp,COREF,33,Her,103590,103593,0
booknlp,COREF,33,she,103613,103616,0
booknlp,COREF,33,her,103653,103656,0
booknlp,COREF,33,she,103696,103699,0
booknlp,COREF,33,her,103757,103760,0
exp,exp_name,dana,Dana,103796,103800,0
booknlp,COREF,33,her,103831,103834,0
booknlp,COREF,33,she,103897,103900,0
booknlp,COREF,33,she,104266,104269,0
exp,exp_name,dana,Dana,104297,104301,0
booknlp,COREF,33,she,104402,104405,0
booknlp,COREF,33,her,104437,104440,0
booknlp,COREF,33,she,104481,104484,0
booknlp,COREF,33,her,104498,104501,0
booknlp,COREF,33,She,104550,104553,0
booknlp,COREF,33,her,104766,104769,0
booknlp,COREF,33,She,104786,104789,0
booknlp,COREF,33,her,104796,104799,0
exp,exp_name,dana,Dana,104869,104873,0
booknlp,COREF,33,her,104918,104921,0
booknlp,COREF,33,she,104987,104990,0
booknlp,COREF,33,her,105017,105020,0
exp,exp_name,dana,Dana,105029,105033,0
booknlp,COREF,33,her,105052,105055,0
booknlp,COREF,33,her,105076,105079,0
booknlp,COREF,33,her,105170,105173,0
booknlp,COREF,33,her,105281,105284,0
booknlp,COREF,33,her,105299,105302,0
booknlp,COREF,33,she,105343,105346,0
booknlp,COREF,33,her,105422,105425,0
booknlp,COREF,33,her,105451,105454,0
booknlp,COREF,33,her,105473,105476,0
exp,exp_name,aurora,Aurora,105485,105491,25
exp,exp_name,dana,Dana,105679,105683,0
booknlp,COREF,33,her,105740,105743,0
booknlp,COREF,33,she,105789,105792,0
booknlp,COREF,33,her,105842,105845,0
booknlp,COREF,33,she,105878,105881,0
booknlp,COREF,33,herself,105889,105896,0
booknlp,COREF,33,She,105923,105926,0
booknlp,COREF,33,her,105938,105941,0
booknlp,COREF,33,her,106016,106019,0
exp,exp_name,dana,Dana,106104,106108,0
booknlp,COREF,33,her,106114,106117,0
booknlp,COREF,33,She,106148,106151,0
booknlp,COREF,33,her,106159,106162,0
booknlp,COREF,33,she,106285,106288,0
booknlp,COREF,33,her,106306,106309,0
booknlp,COREF,33,her,106322,106325,0
booknlp,COREF,33,she,106402,106405,0
booknlp,COREF,33,she,106493,106496,0
booknlp,COREF,33,her,106551,106554,0
exp,exp_name,dana,Dana,106572,106576,0
booknlp,COREF,33,her,106596,106599,0
booknlp,COREF,33,she,106676,106679,0
booknlp,COREF,33,herself,106685,106692,0
booknlp,COREF,33,She,106715,106718,0
booknlp,COREF,33,her,106781,106784,0
booknlp,COREF,33,she,106792,106795,0
exp,exp_name,dana,Dana,106920,106924,0
booknlp,COREF,33,her,107006,107009,0
exp,exp_name,dana,Dana,107147,107151,0
booknlp,COREF,33,she,107170,107173,0
booknlp,COREF,33,her,107311,107314,0
booknlp,COREF,33,her,107345,107348,0
booknlp,COREF,33,she,107358,107361,0
booknlp,COREF,33,she,107428,107431,0
booknlp,COREF,33,herself,107440,107447,0
booknlp,COREF,33,She,107567,107570,0
booknlp,COREF,33,her,107635,107638,0
booknlp,COREF,33,she,107745,107748,0
booknlp,COREF,33,she,107866,107869,0
exp,exp_name,dana,Dana,107900,107904,0
booknlp,COREF,33,her,107941,107944,0
booknlp,COREF,33,her,108002,108005,0
booknlp,COREF,33,She,108012,108015,0
booknlp,COREF,33,her,108023,108026,0
booknlp,COREF,33,her,108076,108079,0
booknlp,COREF,33,her,108104,108107,0
booknlp,COREF,33,she,108127,108130,0
booknlp,COREF,33,she,108171,108174,0
booknlp,COREF,33,her,108215,108218,0
booknlp,COREF,33,her,108292,108295,0
booknlp,COREF,33,her,108307,108310,0
booknlp,COREF,33,Her,108320,108323,0
booknlp,COREF,33,She,108381,108384,0
booknlp,COREF,33,her,108436,108439,0
booknlp,COREF,33,her,108460,108463,0
booknlp,COREF,33,her,108540,108543,0
exp,exp_name,dana,Dana,108562,108566,0
booknlp,COREF,33,herself,108580,108587,0
booknlp,COREF,33,her,108612,108615,0
booknlp,COREF,33,she,108651,108654,0
booknlp,COREF,33,her,108670,108673,0
booknlp,COREF,33,She,108690,108693,0
booknlp,COREF,33,her,108700,108703,0
booknlp,COREF,33,her,108765,108768,0
booknlp,COREF,33,her,108845,108848,0
booknlp,COREF,33,she,108937,108940,0
exp,exp_name,dana,Dana,108973,108977,0
booknlp,COREF,33,her,109063,109066,0
booknlp,COREF,33,She,109125,109128,0
booknlp,COREF,33,she,109161,109164,0
booknlp,COREF,33,She,109199,109202,0
booknlp,COREF,33,her,109286,109289,0
exp,exp_name,dana,Dana,109307,109311,0
booknlp,COREF,33,her,109448,109451,0
booknlp,COREF,33,her,109476,109479,0
booknlp,COREF,33,Her,109497,109500,0
booknlp,COREF,33,she,109534,109537,0
booknlp,COREF,33,she,109636,109639,0
booknlp,COREF,33,her,109671,109674,0
exp,exp_name,aurora,Aurora,109683,109689,25
booknlp,COREF,33,her,109842,109845,0
exp,exp_name,aurora,Aurora,109864,109870,25
booknlp,COREF,36,her,109916,109919,25
exp,exp_name,aurora,Aurora,110087,110093,25
booknlp,COREF,36,her,110106,110109,25
booknlp,COREF,36,me,110130,110132,25
booknlp,COREF,36,me,110142,110144,25
booknlp,COREF,36,I,110175,110176,25
exp,exp_name,dana,Dana,110216,110220,0
booknlp,COREF,33,her,110249,110252,0
booknlp,COREF,33,she,110298,110301,0
booknlp,COREF,33,her,110324,110327,0
exp,exp_name,aurora,Aurora,110343,110349,25
exp,exp_name,dana,Dana,110385,110389,0
booknlp,COREF,33,her,110434,110437,0
booknlp,COREF,33,her,110534,110537,0
exp,exp_name,aurora,Aurora,110905,110911,25
booknlp,COREF,36,her,110935,110938,25
exp,exp_name,dana,Dana,110996,111000,0
booknlp,COREF,33,her,111021,111024,0
booknlp,COREF,33,she,111194,111197,0
exp,exp_name,dana,Dana,111204,111208,0
booknlp,COREF,33,herself,111215,111222,0
booknlp,COREF,33,her,111244,111247,0
exp,exp_name,aurora,Aurora,111372,111378,25
exp,exp_name,dana,Dana,111577,111581,0
booknlp,COREF,33,her,111609,111612,0
booknlp,COREF,33,She,111632,111635,0
exp,exp_name,aurora,Aurora,111669,111675,25
booknlp,COREF,33,her,111706,111709,0
booknlp,COREF,33,she,111751,111754,0
booknlp,COREF,33,I,111808,111809,0
exp,exp_name,dana,Dana,111844,111848,0
booknlp,COREF,33,her,111853,111856,0
booknlp,COREF,33,her,111943,111946,0
booknlp,COREF,33,she,111960,111963,0
booknlp,COREF,33,her,111988,111991,0
booknlp,COREF,33,her,112019,112022,0
booknlp,COREF,33,her,112074,112077,0
booknlp,COREF,33,her,112122,112125,0
exp,exp_name,dana,Dana,112127,112131,0
booknlp,COREF,33,herself,112138,112145,0
booknlp,COREF,33,she,112171,112174,0
booknlp,COREF,33,her,112212,112215,0
booknlp,COREF,33,her,112268,112271,0
booknlp,COREF,33,she,112290,112293,0
booknlp,COREF,33,her,112326,112329,0
booknlp,COREF,33,her,112350,112353,0
booknlp,COREF,33,Her,112369,112372,0
booknlp,COREF,33,she,112396,112399,0
booknlp,COREF,33,her,112433,112436,0
booknlp,COREF,33,she,112526,112529,0
exp,exp_name,dana,Dana,112651,112655,0
booknlp,COREF,33,she,112691,112694,0
booknlp,COREF,33,her,112711,112714,0
booknlp,COREF,33,her,112723,112726,0
booknlp,COREF,33,she,112755,112758,0
booknlp,COREF,33,her,112764,112767,0
booknlp,COREF,33,her,112834,112837,0
booknlp,COREF,33,her,112906,112909,0
exp,exp_name,dana,Dana,112927,112931,0
booknlp,COREF,33,her,112955,112958,0
booknlp,COREF,33,she,113005,113008,0
booknlp,COREF,33,herself,113017,113024,0
booknlp,COREF,33,her,113040,113043,0
booknlp,COREF,33,she,113067,113070,0
booknlp,COREF,33,I,113084,113085,0
booknlp,COREF,33,her,113204,113207,0
booknlp,COREF,33,she,113232,113235,0
booknlp,COREF,33,me,113313,113315,0
exp,exp_name,dana,Dana,113336,113340,0
booknlp,COREF,33,her,113398,113401,0
booknlp,COREF,33,her,113436,113439,0
booknlp,COREF,33,She,113447,113450,0
booknlp,COREF,33,her,113472,113475,0
booknlp,COREF,33,She,113511,113514,0
booknlp,COREF,33,her,113562,113565,0
booknlp,COREF,33,she,113597,113600,0
booknlp,COREF,33,she,113622,113625,0
booknlp,COREF,33,her,113632,113635,0
exp,exp_name,sam,Sam,113686,113689,1
booknlp,COREF,37,he,113708,113710,1
exp,exp_name,dana,Dana,113750,113754,0
booknlp,COREF,33,She,113776,113779,0
booknlp,COREF,33,she,113803,113806,0
exp,exp_name,sam,Sam,113827,113830,1
exp,exp_name,dana,Dana,113897,113901,0
booknlp,COREF,33,her,113917,113920,0
exp,exp_name,dana,Dana,114302,114306,0
exp,exp_name,dana,Dana,114527,114531,0
booknlp,COREF,33,her,114564,114567,0
booknlp,COREF,33,her,114585,114588,0
booknlp,COREF,33,her,114620,114623,0
booknlp,COREF,33,She,114732,114735,0
exp,exp_name,sam,Sam,114763,114766,1
booknlp,COREF,33,her,114814,114817,0
booknlp,COREF,33,You,114820,114823,0
booknlp,COREF,37,he,114831,114833,1
booknlp,COREF,37,his,114841,114844,1
exp,exp_name,dana,Dana,114929,114933,0
booknlp,COREF,33,her,114988,114991,0
booknlp,COREF,33,she,115029,115032,0
exp,exp_name,sam,Sam,115046,115049,1
booknlp,COREF,33,She,115064,115067,0
booknlp,COREF,33,her,115094,115097,0
booknlp,COREF,37,He,115114,115116,1
booknlp,COREF,37,he,115151,115153,1
booknlp,COREF,37,he,115193,115195,1
booknlp,COREF,33,she,115228,115231,0
exp,exp_name,sam,Sam,115327,115330,1
booknlp,COREF,33,her,115365,115368,0
booknlp,COREF,37,he,115386,115388,1
exp,exp_name,dana,Dana,115425,115429,0
booknlp,COREF,33,her,115448,115451,0
booknlp,COREF,33,her,115496,115499,0
booknlp,COREF,33,She,115501,115504,0
booknlp,COREF,33,her,115598,115601,0
booknlp,COREF,33,you,115632,115635,0
booknlp,COREF,601,I,115651,115652,15
exp,exp_name,the officer,the officer,115674,115685,15
booknlp,COREF,33,I,115695,115696,0
exp,exp_name,special agent dana blaze,Special Agent Dana Blaze,115699,115723,0
booknlp,COREF,33,my,115737,115739,0
exp,exp_name,special agent sam harris,Special Agent Sam Harris,115749,115773,1
exp,exp_name,dana,Dana,115776,115780,0
booknlp,COREF,33,her,115798,115801,0
exp,exp_name,officer maye,Officer Maye,115811,115823,15
booknlp,COREF,33,you,115891,115894,0
booknlp,COREF,33,you,115909,115912,0
exp,exp_name,dana,Dana,115977,115981,0
booknlp,COREF,33,she,116000,116003,0
exp,exp_name,officer maye,Officer Maye,116090,116102,15
exp,exp_name,dana,Dana,116116,116120,0
exp,exp_name,sam,Sam,116125,116128,1
exp,exp_name,dana,Dana,116212,116216,0
exp,exp_name,officer maye,Officer Maye,116339,116351,15
exp,exp_name,dana,Dana,116353,116357,0
exp,exp_name,officer maye,Officer Maye,116367,116379,15
booknlp,COREF,33,her,116420,116423,0
exp,exp_name,sam,Sam,116446,116449,1
booknlp,COREF,33,her,116470,116473,0
booknlp,COREF,37,his,116475,116478,1
exp,exp_name,petra delgado,Petra Delgado,116567,116580,8
exp,exp_name,officer maye,Officer Maye,116623,116635,15
booknlp,COREF,47,she,116784,116787,8
booknlp,COREF,47,she,116798,116801,8
exp,exp_name,dana,Dana,116842,116846,0
booknlp,COREF,47,she,116933,116936,8
exp,exp_name,officer maye,Officer Maye,116982,116994,15
booknlp,COREF,47,She,117020,117023,8
exp,exp_name,sam,Sam,117200,117203,1
booknlp,COREF,37,his,117211,117214,1
exp,exp_name,dana,Dana,117243,117247,0
exp,exp_name,officer maye,Officer Maye,117277,117289,15
exp,exp_name,mark,mark,117318,117322,26
exp,exp_name,delgado,Delgado,117331,117338,18
exp,exp_name,officer maye,Officer Maye,117361,117373,15
booknlp,COREF,60,MO,117519,117521,7
exp,exp_name,officer maye,Officer Maye,117525,117537,15
exp,exp_name,delgado,Delgado,117632,117639,18
exp,exp_name,sam,Sam,117656,117659,1
exp,exp_name,officer maye,Officer Maye,117668,117680,15
exp,exp_name,officer maye,Officer Maye,117766,117778,15
exp,exp_name,dana,Dana,117781,117785,0
exp,exp_name,officer maye,Officer Maye,117929,117941,15
exp,exp_name,dana,Dana,118021,118025,0
exp,exp_name,petra,Petra,118072,118077,8
exp,exp_name,sam,Sam,118201,118204,1
exp,exp_name,dana,Dana,118285,118289,0
exp,exp_name,dana,Dana,118348,118352,0
exp,exp_name,sam,Sam,118662,118665,1
exp,exp_name,sam,Sam,118773,118776,1
exp,exp_name,dana,Dana,118806,118810,0
exp,exp_name,sam,Sam,118960,118963,1
booknlp,COREF,37,his,118979,118982,1
exp,exp_name,dana,Dana,119095,119099,0
exp,exp_name,dana,Dana,119252,119256,0
exp,exp_name,dana,Dana,119842,119846,0
exp,exp_name,sam,Sam,119854,119857,1
exp,exp_name,sam,Sam,119972,119975,1
exp,exp_name,dana,Dana,120344,120348,0
exp,exp_name,mr. folger,Mr. Folger,120549,120559,17
booknlp,COREF,61,his,120566,120569,17
booknlp,COREF,61,He,120601,120603,17
booknlp,COREF,61,him,120649,120652,17
exp,exp_name,sam,Sam,120735,120738,1
exp,exp_name,mr. folger,Mr. Folger,120749,120759,17
booknlp,COREF,61,him,120936,120939,17
exp,exp_name,dana,Dana,120978,120982,0
exp,exp_name,dana,Dana,121039,121043,0
exp,exp_name,sam,Sam,121048,121051,1
exp,exp_name,mr. folger,Mr. Folger,121321,121331,17
booknlp,COREF,61,He,121428,121430,17
booknlp,COREF,61,him,121454,121457,17
exp,exp_name,dana,Dana,121529,121533,0
booknlp,COREF,61,You,121719,121722,17
booknlp,COREF,61,him,121759,121762,17
booknlp,COREF,61,you,121773,121776,17
exp,exp_name,mr. folger,Mr. Folger,122099,122109,17
booknlp,COREF,61,his,122113,122116,17
exp,exp_name,mr. folger,Mr. Folger,122157,122167,17
exp,exp_name,dana blaze,Dana Blaze,122213,122223,0
exp,exp_name,sam harris,Sam Harris,122228,122238,1
booknlp,COREF,61,you,122272,122275,17
exp,exp_name,the old man,The old man,122325,122336,17
booknlp,COREF,641,his,122367,122370,17
booknlp,COREF,641,He,122427,122429,17
booknlp,COREF,641,his,122471,122474,17
booknlp,COREF,641,his,122496,122499,17
booknlp,COREF,641,his,122548,122551,17
booknlp,COREF,641,he,122571,122573,17
booknlp,COREF,641,me,122587,122589,17
booknlp,COREF,641,me,122647,122649,17
exp,exp_name,mr. folger,Mr. Folger,122816,122826,17
exp,exp_name,dana,Dana,122835,122839,0
exp,exp_name,sam,Sam,122844,122847,1
booknlp,COREF,61,I,122859,122860,17
exp,exp_name,mr. folger,Mr. Folger,122876,122886,17
booknlp,COREF,61,you,122892,122895,17
exp,exp_name,dana,Dana,122938,122942,0
booknlp,COREF,61,I,123064,123065,17
booknlp,COREF,61,my,123120,123122,17
booknlp,COREF,61,my,123139,123141,17
booknlp,COREF,61,He,123149,123151,17
booknlp,COREF,61,you,123168,123171,17
exp,exp_name,delgado,Delgado,123198,123205,18
exp,exp_name,dana,Dana,123208,123212,0
booknlp,COREF,61,I,123222,123223,17
booknlp,COREF,61,you,123257,123260,17
booknlp,COREF,61,I,123300,123301,17
booknlp,COREF,61,I,123318,123319,17
booknlp,COREF,61,I,123348,123349,17
booknlp,COREF,61,I,123366,123367,17
booknlp,COREF,61,he,123382,123384,17
booknlp,COREF,61,his,123410,123413,17
booknlp,COREF,61,you,123427,123430,17
exp,exp_name,sam,Sam,123477,123480,1
exp,exp_name,mr. folger,Mr. Folger,123590,123600,17
booknlp,COREF,61,his,123632,123635,17
booknlp,COREF,61,he,123657,123659,17
booknlp,COREF,61,I,123678,123679,17
booknlp,COREF,61,I,123696,123697,17
booknlp,COREF,61,I,123734,123735,17
exp,exp_name,the man,the man,123749,123756,3
exp,exp_name,the man,The man,123793,123800,3
exp,exp_name,dana,Dana,123835,123839,0
booknlp,COREF,61,my,123918,123920,17
booknlp,COREF,61,me,124031,124033,17
exp,exp_name,dana,Dana,124037,124041,0
exp,exp_name,sam,Sam,124046,124049,1
booknlp,COREF,61,you,124075,124078,17
exp,exp_name,sam,Sam,124109,124112,1
exp,exp_name,mr. folger,Mr. Folger,124121,124131,17
booknlp,COREF,61,his,124141,124144,17
booknlp,COREF,61,I,124196,124197,17
booknlp,COREF,61,I,124300,124301,17
exp,exp_name,dana,Dana,124376,124380,0
booknlp,COREF,33,her,124411,124414,0
booknlp,COREF,61,you,124431,124434,17
exp,exp_name,the old man,The old man,124459,124470,17
booknlp,COREF,641,his,124477,124480,17
exp,exp_name,krenshaw,Krenshaw,124655,124663,4
booknlp,COREF,64,his,124673,124676,4
booknlp,COREF,64,him,124703,124706,4
booknlp,COREF,64,He,124749,124751,4
exp,exp_name,mr. folger,Mr. Folger,124808,124818,17
exp,exp_name,dana,Dana,125011,125015,0
booknlp,COREF,64,He's,125052,125056,4
booknlp,COREF,64,he,125057,125059,4
booknlp,COREF,61,you,125081,125084,17
booknlp,COREF,64,him,125189,125192,4
booknlp,COREF,64,He,125272,125274,4
exp,exp_name,sam,Sam,125398,125401,1
booknlp,COREF,64,He,125469,125471,4
booknlp,COREF,64,his,125476,125479,4
booknlp,COREF,64,he,125500,125502,4
exp,exp_name,dana,Dana,125639,125643,0
exp,exp_name,sam,Sam,125648,125651,1
exp,exp_name,krenshaw,Krenshaw,125871,125879,4
exp,exp_name,dana,Dana,125895,125899,0
exp,exp_name,sam,Sam,125924,125927,1
booknlp,COREF,64,him,125958,125961,4
exp,exp_name,sam,Sam,125964,125967,1
exp,exp_name,the man,the man,126041,126048,3
exp,exp_name,dana,Dana,126066,126070,0
booknlp,COREF,33,she,126102,126105,0
booknlp,COREF,33,her,126119,126122,0
exp,exp_name,dana,Dana,126338,126342,0
exp,exp_name,dana,Dana,126345,126349,0
booknlp,COREF,33,her,126421,126424,0
exp,exp_name,dana,Dana,126624,126628,0
exp,exp_name,the man,the man,126640,126647,3
booknlp,COREF,33,her,126657,126660,0
booknlp,COREF,33,me,126716,126718,0
booknlp,COREF,33,she,126721,126724,0
booknlp,COREF,33,I,126735,126736,0
exp,exp_name,krenshaw,Krenshaw,126763,126771,4
exp,exp_name,the man,The man,126775,126782,3
booknlp,COREF,33,her,126818,126821,0
booknlp,COREF,350,He,126841,126843,3
booknlp,COREF,33,her,126878,126881,0
booknlp,COREF,350,he,126900,126902,3
booknlp,COREF,33,her,126929,126932,0
booknlp,COREF,33,I,126942,126943,0
exp,exp_name,krenshaw,Krenshaw,126958,126966,4
booknlp,COREF,33,she,126969,126972,0
booknlp,COREF,64,he,126983,126985,4
exp,exp_name,the man,The man,126994,127001,3
exp,exp_name,dana,Dana,127009,127013,0
booknlp,COREF,33,her,127040,127043,0
booknlp,COREF,350,He,127053,127055,3
exp,exp_name,krenshaw,Krenshaw,127097,127105,4
booknlp,COREF,350,he,127115,127117,3
booknlp,COREF,350,his,127132,127135,3
booknlp,COREF,33,You,127188,127191,0
booknlp,COREF,64,him,127200,127203,4
exp,exp_name,dana,Dana,127275,127279,0
booknlp,COREF,33,her,127289,127292,0
booknlp,COREF,350,his,127311,127314,3
booknlp,COREF,33,she,127347,127350,0
booknlp,COREF,33,she,127408,127411,0
booknlp,COREF,33,she,127429,127432,0
booknlp,COREF,33,her,127490,127493,0
exp,exp_name,the man,the man,127516,127523,3
booknlp,COREF,33,she,127544,127547,0
booknlp,COREF,33,her,127567,127570,0
booknlp,COREF,33,She,127585,127588,0
booknlp,COREF,33,her,127607,127610,0
booknlp,COREF,33,her,127661,127664,0
booknlp,COREF,33,her,127751,127754,0
booknlp,COREF,33,her,127785,127788,0
exp,exp_name,the man,the man,127831,127838,3
exp,exp_name,dana,Dana,127839,127843,0
booknlp,COREF,33,Her,127920,127923,0
booknlp,COREF,33,she,127948,127951,0
booknlp,COREF,33,she,127961,127964,0
booknlp,COREF,350,himself,128003,128010,3
exp,exp_name,dana,Dana,128013,128017,0
exp,exp_name,the man,the man,128049,128056,3
booknlp,COREF,350,he,128068,128070,3
